index,breathing_force
8131,326189568
8132,326320640
8133,326418944
8134,326509056
8135,326607360
8136,326640128
8137,326689280
8138,326746624
8139,326795776
8140,326828544
8141,326853120
8142,326885888
8143,326918656
8144,326967808
8145,326976000
8146,326926848
8147,326828544
8148,326681088
8149,326533632
8150,326369792
8151,326148608
8152,325952000
8153,325747200
8154,325534208
8155,325321216
8156,325140992
8157,324968960
8158,324788736
8159,324633088
8160,324493824
8161,324411904
8162,324354560
8163,324272640
8164,324215296
8165,324166144
8166,324149760
8167,324108800
8168,324084224
8169,324116992
8170,324141568
8171,324174336
8172,324215296
8173,324305408
8174,324256256
8175,324215296
8176,324149760
8177,324051456
8178,324010496
8179,323977728
8180,323928576
8181,323936768
8182,323871232
8183,323879424
8184,323928576
8185,323969536
8186,324018688
8187,324010496
8188,324018688
8189,323994112
8190,323961344
8191,323944960
8192,323961344
8193,323977728
8194,324002304
8195,324018688
8196,324043264
8197,324043264
8198,324051456
8199,324125184
8200,324174336
8201,324297216
8202,324354560
8203,324411904
8204,324469248
8205,324395520
8206,324395520
8207,324289024
8208,324198912
8209,324198912
8210,324125184
8211,324076032
8212,324035072
8213,323994112
8214,324035072
8215,324133376
8216,324223488
8217,324346368
8218,324485632
8219,324665856
8220,324805120
8221,324944384
8222,325116416
8223,325296640
8224,325468672
8225,325632512
8226,325788160
8227,325968384
8228,326099456
8229,326230528
8230,326386176
8231,326541824
8232,326607360
8233,326713856
8234,326779392
8235,326828544
8236,326869504
8237,326853120
8238,326885888
8239,326918656
8240,326926848
8241,326967808
8242,326967808
8243,326976000
8244,326959616
8245,326918656
8246,326820352
8247,326697472
8248,326550016
8249,326410752
8250,326181376
8251,325927424
8252,325689856
8253,325493248
8254,325304832
8255,325149184
8256,325026304
8257,324936192
8258,324846080
8259,324755968
8260,324624896
8261,324469248
8262,324370944
8263,324289024
8264,324207104
8265,324190720
8266,324092416
8267,324076032
8268,324043264
8269,324059648
8270,324018688
8271,323985920
8272,323969536
8273,323936768
8274,323887616
8275,323879424
8276,323871232
8277,323879424
8278,323887616
8279,323895808
8280,323895808
8281,323912192
8282,323944960
8283,324035072
8284,324084224
8285,324166144
8286,324207104
8287,324166144
8288,324166144
8289,324067840
8290,323985920
8291,323961344
8292,323887616
8293,323879424
8294,323813888
8295,323781120
8296,323764736
8297,323830272
8298,323846656
8299,323838464
8300,323838464
8301,323830272
8302,323797504
8303,323772928
8304,323781120
8305,323797504
8306,323822080
8307,323822080
8308,323871232
8309,323871232
8310,323887616
8311,323912192
8312,323977728
8313,324035072
8314,324133376
8315,324198912
8316,324272640
8317,324207104
8318,324231680
8319,324157952
8320,324059648
8321,324026880
8322,323977728
8323,323912192
8324,323895808
8325,323838464
8326,323871232
8327,323985920
8328,324100608
8329,324223488
8330,324354560
8331,324510208
8332,324657664
8333,324772352
8334,324919808
8335,325075456
8336,325231104
8337,325386752
8338,325534208
8339,325673472
8340,325788160
8341,325935616
8342,326124032
8343,326238720
8344,326353408
8345,326500864
8346,326574592
8347,326656512
8348,326697472
8349,326730240
8350,326771200
8351,326779392
8352,326820352
8353,326836736
8354,326836736
8355,326844928
8356,326828544
8357,326763008
8358,326656512
8359,326509056
8360,326320640
8361,326091264
8362,325861888
8363,325657088
8364,325493248
8365,325329408
8366,325190144
8367,325050880
8368,324928000
8369,324870656
8370,324755968
8371,324649472
8372,324542976
8373,324379136
8374,324280832
8375,324182528
8376,324116992
8377,324092416
8378,323985920
8379,323961344
8380,323977728
8381,323985920
8382,323953152
8383,323936768
8384,323920384
8385,323895808
8386,323871232
8387,323854848
8388,323846656
8389,323871232
8390,323871232
8391,323887616
8392,323904000
8393,323920384
8394,324002304
8395,324059648
8396,324133376
8397,324166144
8398,324149760
8399,324133376
8400,324026880
8401,323985920
8402,323969536
8403,323904000
8404,323912192
8405,323863040
8406,323822080
8407,323863040
8408,323887616
8409,323920384
8410,323928576
8411,323928576
8412,323928576
8413,323895808
8414,323863040
8415,323871232
8416,323879424
8417,323904000
8418,323912192
8419,323936768
8420,323936768
8421,323985920
8422,324043264
8423,324223488
8424,324338176
8425,324518400
8426,324706816
8427,324796928
8428,324952576
8429,325001728
8430,325067264
8431,325181952
8432,325247488
8433,325370368
8434,325460480
8435,325534208
8436,325689856
8437,325870080
8438,326033920
8439,326173184
8440,326304256
8441,326443520
8442,326525440
8443,326599168
8444,326689280
8445,326771200
8446,326820352
8447,326869504
8448,326894080
8449,326926848
8450,326959616
8451,326943232
8452,326885888
8453,326820352
8454,326730240
8455,326599168
8456,326394368
8457,326074880
8458,325829120
8459,325616128
8460,325476864
8461,325353984
8462,325198336
8463,325034496
8464,324952576
8465,324854272
8466,324739584
8467,324633088
8468,324542976
8469,324428288
8470,324338176
8471,324239872
8472,324174336
8473,324116992
8474,324067840
8475,324018688
8476,324010496
8477,323977728
8478,324010496
8479,324018688
8480,324051456
8481,324125184
8482,324059648
8483,324043264
8484,323944960
8485,323871232
8486,323863040
8487,323838464
8488,323797504
8489,323797504
8490,323748352
8491,323764736
8492,323813888
8493,323854848
8494,323854848
8495,323854848
8496,323863040
8497,323830272
8498,323805696
8499,323805696
8500,323822080
8501,323838464
8502,323863040
8503,323895808
8504,323953152
8505,324002304
8506,324059648
8507,324100608
8508,324076032
8509,324100608
8510,324059648
8511,323977728
8512,323977728
8513,323936768
8514,323895808
8515,323936768
8516,323920384
8517,324026880
8518,324190720
8519,324370944
8520,324526592
8521,324674048
8522,324846080
8523,325009920
8524,325100032
8525,325247488
8526,325386752
8527,325542400
8528,325714432
8529,325837312
8530,325968384
8531,326107648
8532,326214144
8533,326328832
8534,326468096
8535,326541824
8536,326664704
8537,326705664
8538,326730240
8539,326787584
8540,326812160
8541,326853120
8542,326902272
8543,326894080
8544,326910464
8545,326910464
8546,326836736
8547,326722048
8548,326590976
8549,326418944
8550,326189568
8551,325968384
8552,325747200
8553,325575168
8554,325427712
8555,325272064
8556,325116416
8557,325001728
8558,324911616
8559,324772352
8560,324674048
8561,324542976
8562,324387328
8563,324280832
8564,324190720
8565,324084224
8566,324076032
8567,323969536
8568,323936768
8569,323936768
8570,323944960
8571,323912192
8572,323887616
8573,323854848
8574,323838464
8575,323805696
8576,323781120
8577,323789312
8578,323822080
8579,323813888
8580,323813888
8581,323813888
8582,323854848
8583,323863040
8584,323871232
8585,323920384
8586,324002304
8587,324043264
8588,324141568
8589,324215296
8590,324116992
8591,324133376
8592,324051456
8593,323969536
8594,323961344
8595,323871232
8596,323854848
8597,323813888
8598,323748352
8599,323756544
8600,323813888
8601,323854848
8602,323863040
8603,323854848
8604,323854848
8605,323822080
8606,323781120
8607,323781120
8608,323797504
8609,323797504
8610,323822080
8611,323838464
8612,323879424
8613,323953152
8614,324051456
8615,324239872
8616,324395520
8617,324583936
8618,324739584
8619,324952576
8620,325042688
8621,325206528
8622,325255680
8623,325288448
8624,325386752
8625,325444096
8626,325517824
8627,325616128
8628,325665280
8629,325779968
8630,325968384
8631,326107648
8632,326263296
8633,326369792
8634,326443520
8635,326500864
8636,326509056
8637,326566400
8638,326615552
8639,326631936
8640,326656512
8641,326713856
8642,326763008
8643,326795776
8644,326836736
8645,326877696
8646,326902272
8647,326943232
8648,326926848
8649,326885888
8650,326836736
8651,326722048
8652,326631936
8653,326517248
8654,326394368
8655,326287872
8656,326156800
8657,325992960
8658,325804544
8659,325616128
8660,325411328
8661,325231104
8662,325050880
8663,324944384
8664,324854272
8665,324747776
8666,324698624
8667,324674048
8668,324567552
8669,324502016
8670,324395520
8671,324305408
8672,324272640
8673,324190720
8674,324182528
8675,324166144
8676,324084224
8677,324084224
8678,324125184
8679,324157952
8680,324125184
8681,324108800
8682,324108800
8683,324067840
8684,324043264
8685,324035072
8686,324051456
8687,324059648
8688,324067840
8689,324092416
8690,324149760
8691,324190720
8692,324239872
8693,324264448
8694,324256256
8695,324231680
8696,324157952
8697,324100608
8698,324076032
8699,324002304
8700,324026880
8701,323944960
8702,323920384
8703,323985920
8704,324026880
8705,324051456
8706,324051456
8707,324043264
8708,324035072
8709,324010496
8710,323994112
8711,323994112
8712,324002304
8713,324026880
8714,324035072
8715,324051456
8716,324059648
8717,324084224
8718,324116992
8719,324141568
8720,324198912
8721,324329984
8722,324436480
8723,324592128
8724,324698624
8725,324821504
8726,324952576
8727,324977152
8728,325067264
8729,325165568
8730,325222912
8731,325378560
8732,325435904
8733,325583360
8734,325755392
8735,325935616
8736,326099456
8737,326230528
8738,326377984
8739,326492672
8740,326566400
8741,326664704
8742,326730240
8743,326812160
8744,326853120
8745,326910464
8746,326959616
8747,327000576
8748,327041536
8749,327090688
8750,327082496
8751,327082496
8752,327057920
8753,326976000
8754,326836736
8755,326623744
8756,326402560
8757,326197760
8758,325927424
8759,325779968
8760,325624320
8761,325427712
8762,325288448
8763,325157376
8764,325050880
8765,324944384
8766,324829696
8767,324731392
8768,324616704
8769,324534784
8770,324485632
8771,324436480
8772,324346368
8773,324321792
8774,324280832
8775,324248064
8776,324198912
8777,324207104
8778,324190720
8779,324248064
8780,324264448
8781,324305408
8782,324387328
8783,324297216
8784,324272640
8785,324166144
8786,324100608
8787,324043264
8788,324002304
8789,324010496
8790,323961344
8791,323928576
8792,323961344
8793,323994112
8794,324026880
8795,324026880
8796,324035072
8797,324026880
8798,324002304
8799,323969536
8800,323985920
8801,323994112
8802,324018688
8803,324043264
8804,324067840
8805,324076032
8806,324100608
8807,324149760
8808,324198912
8809,324313600
8810,324370944
8811,324436480
8812,324469248
8813,324420096
8814,324411904
8815,324289024
8816,324223488
8817,324198912
8818,324133376
8819,324141568
8820,324141568
8821,324190720
8822,324338176
8823,324502016
8824,324657664
8825,324788736
8826,324911616
8827,325042688
8828,325140992
8829,325263872
8830,325394944
8831,325550592
8832,325689856
8833,325845504
8834,325984768
8835,326124032
8836,326263296
8837,326394368
8838,326550016
8839,326681088
8840,326738432
8841,326836736
8842,326861312
8843,326926848
8844,326951424
8845,326951424
8846,326984192
8847,326967808
8848,326943232
8849,326869504
8850,326738432
8851,326615552
8852,326468096
8853,326287872
8854,326050304
8855,325829120
8856,325665280
8857,325468672
8858,325313024
8859,325157376
8860,325042688
8861,324928000
8862,324813312
8863,324706816
8864,324633088
8865,324583936
8866,324542976
8867,324534784
8868,324559360
8869,324567552
8870,324469248
8871,324411904
8872,324264448
8873,324182528
8874,324141568
8875,324084224
8876,324108800
8877,324002304
8878,323985920
8879,323994112
8880,324018688
8881,324026880
8882,324018688
8883,324018688
8884,323994112
8885,323944960
8886,323928576
8887,323936768
8888,323961344
8889,323977728
8890,324002304
8891,324010496
8892,324035072
8893,324035072
8894,324092416
8895,324149760
8896,324256256
8897,324346368
8898,324403712
8899,324420096
8900,324436480
8901,324379136
8902,324256256
8903,324223488
8904,324182528
8905,324125184
8906,324084224
8907,324010496
8908,323977728
8909,324010496
8910,324067840
8911,324092416
8912,324092416
8913,324100608
8914,324100608
8915,324051456
8916,324043264
8917,324059648
8918,324076032
8919,324100608
8920,324125184
8921,324141568
8922,324166144
8923,324182528
8924,324297216
8925,324379136
8926,324461056
8927,324510208
8928,324469248
8929,324485632
8930,324379136
8931,324272640
8932,324264448
8933,324264448
8934,324297216
8935,324395520
8936,324428288
8937,324542976
8938,324747776
8939,324903424
8940,325059072
8941,325190144
8942,325329408
8943,325435904
8944,325558784
8945,325689856
8946,325861888
8947,325992960
8948,326148608
8949,326312448
8950,326476288
8951,326566400
8952,326664704
8953,326763008
8954,326836736
8955,326885888
8956,326910464
8957,326943232
8958,326976000
8959,326992384
8960,327008768
8961,326984192
8962,326935040
8963,326885888
8964,326763008
8965,326623744
8966,326476288
8967,326296064
8968,326058496
8969,325829120
8970,325681664
8971,325526016
8972,325394944
8973,325296640
8974,325181952
8975,325108224
8976,325050880
8977,324944384
8978,324862464
8979,324772352
8980,324633088
8981,324534784
8982,324444672
8983,324362752
8984,324338176
8985,324223488
8986,324207104
8987,324223488
8988,324223488
8989,324190720
8990,324166144
8991,324141568
8992,324100608
8993,324067840
8994,324059648
8995,324059648
8996,324059648
8997,324067840
8998,324076032
8999,324092416
9000,324076032
9001,324108800
9002,324133376
9003,324174336
9004,324248064
9005,324329984
9006,324403712
9007,324469248
9008,324411904
9009,324436480
9010,324338176
9011,324248064
9012,324223488
9013,324149760
9014,324076032
9015,324035072
9016,323969536
9017,323961344
9018,324026880
9019,324059648
9020,324067840
9021,324076032
9022,324076032
9023,324043264
9024,324010496
9025,324002304
9026,324010496
9027,324035072
9028,324067840
9029,324067840
9030,324092416
9031,324108800
9032,324125184
9033,324174336
9034,324231680
9035,324321792
9036,324395520
9037,324452864
9038,324510208
9039,324420096
9040,324477440
9041,324362752
9042,324297216
9043,324289024
9044,324264448
9045,324289024
9046,324338176
9047,324387328
9048,324493824
9049,324674048
9050,324846080
9051,324977152
9052,325116416
9053,325280256
9054,325411328
9055,325517824
9056,325689856
9057,325837312
9058,326001152
9059,326156800
9060,326287872
9061,326435328
9062,326533632
9063,326664704
9064,326746624
9065,326820352
9066,326869504
9067,326935040
9068,326976000
9069,327041536
9070,327041536
9071,327057920
9072,327090688
9073,327082496
9074,327074304
9075,327016960
9076,326910464
9077,326803968
9078,326697472
9079,326558208
9080,326402560
9081,326205952
9082,325984768
9083,325730816
9084,325517824
9085,325313024
9086,325165568
9087,325075456
9088,324968960
9089,324895232
9090,324821504
9091,324723200
9092,324575744
9093,324502016
9094,324428288
9095,324379136
9096,324280832
9097,324280832
9098,324166144
9099,324141568
9100,324149760
9101,324157952
9102,324141568
9103,324125184
9104,324108800
9105,324084224
9106,324018688
9107,324010496
9108,324010496
9109,324018688
9110,324035072
9111,324100608
9112,324116992
9113,324174336
9114,324239872
9115,324166144
9116,324198912
9117,324149760
9118,324059648
9119,324043264
9120,324002304
9121,323961344
9122,323928576
9123,323871232
9124,323912192
9125,323961344
9126,323994112
9127,324035072
9128,324018688
9129,324018688
9130,324002304
9131,323977728
9132,324002304
9133,324010496
9134,324018688
9135,324059648
9136,324092416
9137,324108800
9138,324108800
9139,324157952
9140,324223488
9141,324354560
9142,324559360
9143,324755968
9144,324944384
9145,325116416
9146,325272064
9147,325419520
9148,325476864
9149,325575168
9150,325657088
9151,325722624
9152,325853696
9153,325911040
9154,326025728
9155,326189568
9156,326345216
9157,326468096
9158,326574592
9159,326681088
9160,326730240
9161,326812160
9162,326877696
9163,326926848
9164,326992384
9165,327025152
9166,327066112
9167,327066112
9168,327033344
9169,326959616
9170,326844928
9171,326689280
9172,326533632
9173,326410752
9174,326164992
9175,326001152
9176,325788160
9177,325616128
9178,325476864
9179,325313024
9180,325206528
9181,325083648
9182,324960768
9183,324903424
9184,324870656
9185,324805120
9186,324764160
9187,324706816
9188,324657664
9189,324567552
9190,324510208
9191,324461056
9192,324436480
9193,324411904
9194,324387328
9195,324362752
9196,324354560
9197,324411904
9198,324428288
9199,324461056
9200,324510208
9201,324485632
9202,324461056
9203,324354560
9204,324305408
9205,324289024
9206,324215296
9207,324248064
9208,324182528
9209,324166144
9210,324215296
9211,324272640
9212,324297216
9213,324297216
9214,324297216
9215,324305408
9216,324248064
9217,324223488
9218,324215296
9219,324248064
9220,324264448
9221,324280832
9222,324289024
9223,324321792
9224,324346368
9225,324428288
9226,324510208
9227,324551168
9228,324551168
9229,324559360
9230,324510208
9231,324395520
9232,324362752
9233,324346368
9234,324264448
9235,324272640
9236,324182528
9237,324157952
9238,324239872
9239,324289024
9240,324321792
9241,324420096
9242,324551168
9243,324682240
9244,324780544
9245,324928000
9246,325108224
9247,325288448
9248,325468672
9249,325599744
9250,325739008
9251,325861888
9252,326050304
9253,326173184
9254,326263296
9255,326377984
9256,326435328
9257,326541824
9258,326631936
9259,326672896
9260,326771200
9261,326836736
9262,326894080
9263,326951424
9264,326984192
9265,327049728
9266,327057920
9267,327074304
9268,327074304
9269,327066112
9270,326992384
9271,326869504
9272,326754816
9273,326623744
9274,326492672
9275,326279680
9276,326025728
9277,325804544
9278,325632512
9279,325460480
9280,325247488
9281,325075456
9282,324968960
9283,324870656
9284,324755968
9285,324674048
9286,324583936
9287,324493824
9288,324403712
9289,324338176
9290,324305408
9291,324264448
9292,324264448
9293,324223488
9294,324231680
9295,324248064
9296,324116992
9297,324092416
9298,324035072
9299,323977728
9300,323985920
9301,323912192
9302,323904000
9303,323854848
9304,323830272
9305,323846656
9306,323879424
9307,323887616
9308,323904000
9309,323887616
9310,323887616
9311,323854848
9312,323846656
9313,323838464
9314,323871232
9315,323920384
9316,323961344
9317,323994112
9318,324043264
9319,324002304
9320,324002304
9321,323994112
9322,323920384
9323,323904000
9324,323854848
9325,323846656
9326,323838464
9327,323772928
9328,323797504
9329,323846656
9330,323879424
9331,323895808
9332,323928576
9333,323994112
9334,324067840
9335,324157952
9336,324313600
9337,324485632
9338,324665856
9339,324837888
9340,325001728
9341,325149184
9342,325329408
9343,325501440
9344,325681664
9345,325878272
9346,326050304
9347,326197760
9348,326337024
9349,326492672
9350,326590976
9351,326697472
9352,326763008
9353,326844928
9354,326869504
9355,326894080
9356,326943232
9357,326992384
9358,327033344
9359,327066112
9360,327090688
9361,327115264
9362,327131648
9363,327098880
9364,327025152
9365,326894080
9366,326787584
9367,326631936
9368,326484480
9369,326304256
9370,326091264
9371,325886464
9372,325714432
9373,325501440
9374,325313024
9375,325173760
9376,325050880
9377,324977152
9378,324903424
9379,324878848
9380,324903424
9381,324805120
9382,324764160
9383,324657664
9384,324551168
9385,324477440
9386,324395520
9387,324338176
9388,324346368
9389,324272640
9390,324248064
9391,324248064
9392,324264448
9393,324239872
9394,324190720
9395,324166144
9396,324157952
9397,324100608
9398,324092416
9399,324084224
9400,324084224
9401,324108800
9402,324116992
9403,324100608
9404,324108800
9405,324133376
9406,324223488
9407,324264448
9408,324313600
9409,324387328
9410,324321792
9411,324329984
9412,324239872
9413,324157952
9414,324133376
9415,324067840
9416,324059648
9417,323985920
9418,323961344
9419,323977728
9420,324018688
9421,324043264
9422,324035072
9423,324035072
9424,324026880
9425,323994112
9426,323969536
9427,323985920
9428,323994112
9429,324002304
9430,324035072
9431,324035072
9432,324076032
9433,324133376
9434,324174336
9435,324215296
9436,324198912
9437,324223488
9438,324198912
9439,324100608
9440,324076032
9441,324043264
9442,324043264
9443,324100608
9444,324182528
9445,324354560
9446,324551168
9447,324755968
9448,324903424
9449,325067264
9450,325247488
9451,325386752
9452,325509632
9453,325640704
9454,325788160
9455,325935616
9456,326091264
9457,326271488
9458,326402560
9459,326492672
9460,326615552
9461,326672896
9462,326771200
9463,326787584
9464,326820352
9465,326861312
9466,326894080
9467,326943232
9468,326976000
9469,327025152
9470,327074304
9471,327115264
9472,327172608
9473,327229952
9474,327262720
9475,327262720
9476,327254528
9477,327188992
9478,327107072
9479,326992384
9480,326861312
9481,326713856
9482,326541824
9483,326369792
9484,326115840
9485,325870080
9486,325550592
9487,325280256
9488,325100032
9489,324944384
9490,324895232
9491,324755968
9492,324649472
9493,324575744
9494,324542976
9495,324485632
9496,324403712
9497,324354560
9498,324297216
9499,324231680
9500,324190720
9501,324198912
9502,324174336
9503,324166144
9504,324174336
9505,324223488
9506,324157952
9507,324141568
9508,324076032
9509,324018688
9510,323994112
9511,323969536
9512,323961344
9513,323953152
9514,323912192
9515,323920384
9516,323969536
9517,324026880
9518,324043264
9519,324018688
9520,324026880
9521,324018688
9522,323985920
9523,324002304
9524,323994112
9525,324026880
9526,324051456
9527,324059648
9528,324076032
9529,324084224
9530,324100608
9531,324166144
9532,324256256
9533,324395520
9534,324592128
9535,324780544
9536,324887040
9537,325050880
9538,325132800
9539,325239296
9540,325345792
9541,325419520
9542,325558784
9543,325681664
9544,325788160
9545,325952000
9546,326132224
9547,326279680
9548,326418944
9549,326541824
9550,326648320
9551,326722048
9552,326779392
9553,326853120
9554,326902272
9555,326951424
9556,326984192
9557,326992384
9558,326976000
9559,326918656
9560,326812160
9561,326713856
9562,326599168
9563,326476288
9564,326263296
9565,326042112
9566,325804544
9567,325599744
9568,325460480
9569,325263872
9570,325124608
9571,325050880
9572,324952576
9573,324837888
9574,324747776
9575,324657664
9576,324567552
9577,324485632
9578,324428288
9579,324370944
9580,324338176
9581,324297216
9582,324264448
9583,324239872
9584,324231680
9585,324256256
9586,324272640
9587,324338176
9588,324403712
9589,324370944
9590,324379136
9591,324297216
9592,324215296
9593,324174336
9594,324133376
9595,324100608
9596,324100608
9597,324035072
9598,324018688
9599,324067840
9600,324108800
9601,324100608
9602,324084224
9603,324092416
9604,324067840
9605,324026880
9606,324026880
9607,324026880
9608,324035072
9609,324059648
9610,324108800
9611,324141568
9612,324157952
9613,324198912
9614,324264448
9615,324346368
9616,324395520
9617,324477440
9618,324444672
9619,324444672
9620,324362752
9621,324256256
9622,324231680
9623,324116992
9624,324067840
9625,324076032
9626,324076032
9627,324182528
9628,324338176
9629,324526592
9630,324698624
9631,324878848
9632,325050880
9633,325181952
9634,325304832
9635,325444096
9636,325591552
9637,325755392
9638,325911040
9639,326066688
9640,326189568
9641,326320640
9642,326468096
9643,326574592
9644,326640128
9645,326738432
9646,326779392
9647,326861312
9648,326885888
9649,326885888
9650,326910464
9651,326877696
9652,326844928
9653,326746624
9654,326590976
9655,326484480
9656,326287872
9657,326042112
9658,325788160
9659,325550592
9660,325329408
9661,325100032
9662,324903424
9663,324755968
9664,324633088
9665,324534784
9666,324436480
9667,324370944
9668,324321792
9669,324280832
9670,324305408
9671,324346368
9672,324329984
9673,324272640
9674,324174336
9675,324108800
9676,324100608
9677,324067840
9678,324100608
9679,324002304
9680,324035072
9681,324092416
9682,324125184
9683,324116992
9684,324125184
9685,324215296
9686,324313600
9687,324469248
9688,324575744
9689,324592128
9690,324600320
9691,324600320
9692,324583936
9693,324534784
9694,324518400
9695,324461056
9696,324502016
9697,324493824
9698,324436480
9699,324444672
9700,324559360
9701,324469248
9702,324461056
9703,324379136
9704,324256256
9705,324231680
9706,324149760
9707,324141568
9708,324125184
9709,324108800
9710,324215296
9711,324346368
9712,324461056
9713,324592128
9714,324723200
9715,324862464
9716,324968960
9717,325083648
9718,325231104
9719,325386752
9720,325526016
9721,325681664
9722,325837312
9723,325960192
9724,326099456
9725,326255104
9726,326394368
9727,326525440
9728,326623744
9729,326722048
9730,326787584
9731,326844928
9732,326853120
9733,326894080
9734,326910464
9735,326910464
9736,326902272
9737,326820352
9738,326722048
9739,326623744
9740,326500864
9741,326353408
9742,326164992
9743,325943808
9744,325755392
9745,325550592
9746,325378560
9747,325222912
9748,325100032
9749,324977152
9750,324887040
9751,324805120
9752,324731392
9753,324706816
9754,324731392
9755,324665856
9756,324616704
9757,324534784
9758,324403712
9759,324329984
9760,324248064
9761,324166144
9762,324157952
9763,324084224
9764,324084224
9765,324092416
9766,324100608
9767,324076032
9768,324043264
9769,324051456
9770,324035072
9771,323985920
9772,323977728
9773,324002304
9774,324010496
9775,324010496
9776,324051456
9777,324051456
9778,324059648
9779,324076032
9780,324133376
9781,324239872
9782,324313600
9783,324354560
9784,324387328
9785,324370944
9786,324354560
9787,324256256
9788,324198912
9789,324182528
9790,324108800
9791,324092416
9792,324002304
9793,323985920
9794,324018688
9795,324076032
9796,324084224
9797,324059648
9798,324043264
9799,324043264
9800,323977728
9801,323985920
9802,324002304
9803,324018688
9804,324035072
9805,324026880
9806,324059648
9807,324067840
9808,324149760
9809,324297216
9810,324510208
9811,324657664
9812,324829696
9813,325042688
9814,325165568
9815,325304832
9816,325329408
9817,325403136
9818,325526016
9819,325591552
9820,325730816
9821,325829120
9822,325952000
9823,326164992
9824,326353408
9825,326509056
9826,326623744
9827,326722048
9828,326795776
9829,326853120
9830,326902272
9831,326967808
9832,327000576
9833,327057920
9834,327090688
9835,327123456
9836,327156224
9837,327123456
9838,327057920
9839,326984192
9840,326869504
9841,326722048
9842,326550016
9843,326304256
9844,326099456
9845,325927424
9846,325812736
9847,325714432
9848,325566976
9849,325444096
9850,325353984
9851,325239296
9852,325140992
9853,325042688
9854,324968960
9855,324846080
9856,324755968
9857,324690432
9858,324608512
9859,324559360
9860,324493824
9861,324452864
9862,324436480
9863,324436480
9864,324395520
9865,324452864
9866,324510208
9867,324428288
9868,324428288
9869,324338176
9870,324248064
9871,324215296
9872,324182528
9873,324149760
9874,324149760
9875,324076032
9876,324092416
9877,324149760
9878,324174336
9879,324166144
9880,324157952
9881,324157952
9882,324141568
9883,324092416
9884,324076032
9885,324100608
9886,324116992
9887,324125184
9888,324157952
9889,324166144
9890,324174336
9891,324231680
9892,324321792
9893,324395520
9894,324461056
9895,324502016
9896,324452864
9897,324452864
9898,324338176
9899,324280832
9900,324264448
9901,324198912
9902,324198912
9903,324092416
9904,324076032
9905,324108800
9906,324141568
9907,324157952
9908,324157952
9909,324166144
9910,324125184
9911,324125184
9912,324190720
9913,324272640
9914,324395520
9915,324542976
9916,324690432
9917,324821504
9918,324928000
9919,325091840
9920,325280256
9921,325460480
9922,325616128
9923,325829120
9924,325943808
9925,326132224
9926,326205952
9927,326287872
9928,326377984
9929,326476288
9930,326550016
9931,326623744
9932,326648320
9933,326713856
9934,326763008
9935,326787584
9936,326771200
9937,326730240
9938,326648320
9939,326525440
9940,326418944
9941,326287872
9942,326181376
9943,326050304
9944,325935616
9945,325763584
9946,325632512
9947,325550592
9948,325345792
9949,325255680
9950,325091840
9951,324928000
9952,324821504
9953,324674048
9954,324608512
9955,324502016
9956,324420096
9957,324370944
9958,324403712
9959,324379136
9960,324329984
9961,324297216
9962,324272640
9963,324215296
9964,324198912
9965,324264448
9966,324289024
9967,324280832
9968,324313600
9969,324354560
9970,324231680
9971,324190720
9972,324108800
9973,324010496
9974,324002304
9975,323961344
9976,323920384
9977,323904000
9978,323863040
9979,323895808
9980,323936768
9981,323985920
9982,323994112
9983,323977728
9984,323994112
9985,323953152
9986,323920384
9987,323928576
9988,323969536
9989,324018688
9990,324051456
9991,324084224
9992,324043264
9993,324059648
9994,324010496
9995,323936768
9996,323920384
9997,323912192
9998,323953152
9999,323994112
10000,324043264
10001,324166144
10002,324329984
10003,324452864
10004,324592128
10005,324723200
10006,324887040
10007,325009920
10008,325124608
10009,325239296
10010,325427712
10011,325575168
10012,325739008
10013,325902848
10014,326091264
10015,326205952
10016,326369792
10017,326509056
10018,326607360
10019,326697472
10020,326722048
10021,326771200
10022,326820352
10023,326861312
10024,326894080
10025,326926848
10026,326992384
10027,327041536
10028,327090688
10029,327139840
10030,327197184
10031,327238144
10032,327295488
10033,327311872
10034,327328256
10035,327377408
10036,327377408
10037,327328256
10038,327213568
10039,327098880
10040,326967808
10041,326853120
10042,326697472
10043,326525440
10044,326337024
10045,326083072
10046,325894656
10047,325681664
10048,325460480
10049,325304832
10050,325206528
10051,325083648
10052,324993536
10053,324903424
10054,324796928
10055,324715008
10056,324624896
10057,324559360
10058,324592128
10059,324420096
10060,324461056
10061,324461056
10062,324379136
10063,324338176
10064,324248064
10065,324174336
10066,324133376
10067,324076032
10068,324051456
10069,324018688
10070,323961344
10071,323961344
10072,323994112
10073,324018688
10074,323985920
10075,323985920
10076,323985920
10077,323985920
10078,324018688
10079,323994112
10080,324018688
10081,324043264
10082,324067840
10083,324059648
10084,324051456
10085,324084224
10086,324084224
10087,324149760
10088,324149760
10089,324182528
10090,324198912
10091,324239872
10092,324305408
10093,324354560
10094,324436480
10095,324379136
10096,324338176
10097,324256256
10098,324149760
10099,324084224
10100,324059648
10101,324043264
10102,324157952
10103,324190720
10104,324321792
10105,324485632
10106,324690432
10107,324846080
10108,325001728
10109,325181952
10110,325329408
10111,325435904
10112,325583360
10113,325722624
10114,325902848
10115,326066688
10116,326205952
10117,326361600
10118,326468096
10119,326574592
10120,326656512
10121,326738432
10122,326828544
10123,326861312
10124,326918656
10125,326984192
10126,327025152
10127,327074304
10128,327098880
